brand,model,year_of_manufacture,engine_cc,transmission,fuel_type,mileage_km,town,listing_date,leasing,condition,air_conditioning,power_steering,power_mirror,power_window,price,vehicle_age,vehicle_age_for_calculation,annual_mileage,group_count,mileage_median,mileage_q1,mileage_q3,mileage_iqr,mileage_lower_bound,mileage_upper_bound,eligible_for_mileage_detection,mileage_anomaly,mileage_deviation_percentage,mileage_anomaly_reason,annual_mileage_anomaly,annual_mileage_reason,price_signal,mileage_signal,age_mileage_signal,signal_count,review_priority,review_priority_reason,listing_id,price_group_count,price_median,price_q1,price_q3,price_iqr,expected_price_low,expected_price_high,price_deviation_percentage,price_deviation_abs,price_anomaly_direction,price_alert_reason,price_reference_quality,duplicate_record_count,duplicate_record_flag
AUDI,A4,2010,1800.0,AUTOMATIC,PETROL,165000.0,GAMPAHA,2024-12-26,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,100.0,15,15,11000.0,2,165000.0,165000.0,165000.0,0.0,165000.0,165000.0,False,False,0.0,within_comparable_range,False,within_age_based_range,False,False,False,0,low,no anomaly signals,listing_00033,2,109.0,104.5,113.5,9.0,104.5,113.5,-8.256880733944955,8.256880733944955,below_expected_range,below_expected_range; deviation_from_group_median=-8.3%,low,1,False
AUDI,A4,2012,1800.0,AUTOMATIC,PETROL,143000.0,COLOMBO,2024-12-22,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,NOT_AVAILABLE,145.0,13,13,11000.0,4,143000.0,143000.0,143000.0,0.0,143000.0,143000.0,False,False,0.0,within_comparable_range,False,within_age_based_range,False,False,False,0,low,no anomaly signals,listing_00034,4,150.0,143.5,158.5,15.0,143.5,158.5,-3.3333333333333335,3.3333333333333335,within_expected_range,within_expected_range; deviation_from_group_median=-3.3%,low,1,False
AUDI,A4,2012,1800.0,AUTOMATIC,PETROL,143000.0,HOMAGAMA,2024-12-15,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,155.0,13,13,11000.0,4,143000.0,143000.0,143000.0,0.0,143000.0,143000.0,False,False,0.0,within_comparable_range,False,within_age_based_range,False,False,False,0,low,no anomaly signals,listing_00035,4,150.0,143.5,158.5,15.0,143.5,158.5,3.3333333333333335,3.3333333333333335,within_expected_range,within_expected_range; deviation_from_group_median=3.3%,low,1,False
AUDI,A4 1.9 TDI,2001,1900.0,MANUAL,DIESEL,264000.0,KOTTE,2025-01-16,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,5.0,24,24,11000.0,1,264000.0,264000.0,264000.0,0.0,264000.0,264000.0,False,False,0.0,within_comparable_range,False,within_age_based_range,False,False,False,0,low,no anomaly signals,listing_00036,1,5.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,within_expected_range,within_expected_range; deviation_from_group_median=0.0%,low,1,False
AUDI,A4 B8,2011,1800.0,AUTOMATIC,PETROL,154000.0,WELIGAMA,2025-01-25,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,112.0,14,14,11000.0,1,154000.0,154000.0,154000.0,0.0,154000.0,154000.0,False,False,0.0,within_comparable_range,False,within_age_based_range,False,False,False,0,low,no anomaly signals,listing_00037,1,112.0,112.0,112.0,0.0,112.0,112.0,0.0,0.0,within_expected_range,within_expected_range; deviation_from_group_median=0.0%,low,1,False
AUDI,A4 RS4 CONVERSION,2012,1800.0,AUTOMATIC,PETROL,143000.0,KEGALLE,2024-12-10,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,140.0,13,13,11000.0,1,143000.0,143000.0,143000.0,0.0,143000.0,143000.0,False,False,0.0,within_comparable_range,False,within_age_based_range,False,False,False,0,low,no anomaly signals,listing_00038,1,140.0,140.0,140.0,0.0,140.0,140.0,0.0,0.0,within_expected_range,within_expected_range; deviation_from_group_median=0.0%,low,1,False
AUDI,A4 S LINE,2016,1600.0,AUTOMATIC,PETROL,99000.0,COLOMBO,2025-01-30,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,215.0,9,9,11000.0,1,99000.0,99000.0,99000.0,0.0,99000.0,99000.0,False,False,0.0,within_comparable_range,False,within_age_based_range,False,False,False,0,low,no anomaly signals,listing_00039,1,215.0,215.0,215.0,0.0,215.0,215.0,0.0,0.0,within_expected_range,within_expected_range; deviation_from_group_median=0.0%,low,1,False
AUDI,A4 S LINE,2010,1800.0,AUTOMATIC,PETROL,165000.0,GALLE,2025-01-10,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,102.0,15,15,11000.0,1,165000.0,165000.0,165000.0,0.0,165000.0,165000.0,False,False,0.0,within_comparable_range,False,within_age_based_range,False,False,False,0,low,no anomaly signals,listing_00040,1,102.0,102.0,102.0,0.0,102.0,102.0,0.0,0.0,within_expected_range,within_expected_range; deviation_from_group_median=0.0%,low,1,False
AUDI,A5,2018,1400.0,AUTOMATIC,PETROL,77000.0,COLOMBO,2024-12-13,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,316.5,7,7,11000.0,1,77000.0,77000.0,77000.0,0.0,77000.0,77000.0,False,False,0.0,within_comparable_range,False,within_age_based_range,False,False,False,0,low,no anomaly signals,listing_00041,1,316.5,316.5,316.5,0.0,316.5,316.5,0.0,0.0,within_expected_range,within_expected_range; deviation_from_group_median=0.0%,low,1,False
AUDI,A5,2014,2000.0,AUTOMATIC,PETROL,121000.0,COLOMBO,2024-12-13,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,220.0,11,11,11000.0,1,121000.0,121000.0,121000.0,0.0,121000.0,121000.0,False,False,0.0,within_comparable_range,False,within_age_based_range,False,False,False,0,low,no anomaly signals,listing_00042,1,220.0,220.0,220.0,0.0,220.0,220.0,0.0,0.0,within_expected_range,within_expected_range; deviation_from_group_median=0.0%,low,1,False
AUDI,A6,2011,2000.0,AUTOMATIC,PETROL,154000.0,NUGEGODA,2025-02-03,NO LEASING,USED,AVAILABLE,AVAILABLE,AVAILABLE,AVAILABLE,114.9,14,14,11000.0,1,154000.0,154000.0,154000.0,0.0,154000.0,154000.0,False,False,0.0,within_comparable_range,False,within_age_based_range,False,False,False,0,low,no anomaly signals,listing_00043,1,114.9,114.9,114.9,0.0,114.9,114.9,0.0,0.0,within_expected_range,within_expected_range; deviation_from_group_median=0.0%,low,1,False
