listing_id,alert_rank,brand,model,year_of_manufacture,engine_cc,transmission,fuel_type,mileage_km,town,listing_date,condition,price,price_median,expected_price_low,expected_price_high,price_deviation_percentage,price_anomaly_direction,price_alert_reason,price_group_count,price_reference_quality,duplicate_record_count,duplicate_record_flag,review_priority
listing_06465,638,SUZUKI,WAGON R STINGRAY J STYLE,2014,650.0,AUTOMATIC,PETROL,121000.0,GAMPAHA,2024-12-04,USED,55.7,56.69444444444444,56.5,56.923611111111114,-1.7540421362077334,below_expected_range,below_expected_range; deviation_from_group_median=-1.8%,14,high,1,False,medium
listing_09683,639,TOYOTA,YARIS,2008,1300.0,AUTOMATIC,PETROL,187000.0,TANGALLE,2025-01-21,USED,66.5,65.35416666666667,65.0,65.5,1.7532674529805472,above_expected_range,above_expected_range; deviation_from_group_median=1.8%,19,high,1,False,medium
listing_04576,640,SUZUKI,ALTO JAPAN,2003,650.0,AUTOMATIC,PETROL,242000.0,KANDY,2025-02-05,USED,32.75,32.2,31.9625,32.25,1.7080745341614818,above_expected_range,above_expected_range; deviation_from_group_median=1.7%,22,high,3,True,medium
listing_04629,641,SUZUKI,ALTO JAPAN,2003,650.0,AUTOMATIC,PETROL,242000.0,KURUNEGALA,2025-01-13,USED,32.75,32.2,31.9625,32.25,1.7080745341614818,above_expected_range,above_expected_range; deviation_from_group_median=1.7%,22,high,3,True,medium
listing_04682,642,SUZUKI,ALTO JAPAN,2003,660.0,AUTOMATIC,PETROL,242000.0,KADAWATHA,2024-12-07,USED,32.75,32.2,31.9625,32.25,1.7080745341614818,above_expected_range,above_expected_range; deviation_from_group_median=1.7%,22,high,3,True,medium
listing_04430,643,SUZUKI,ALTO,2016,800.0,MANUAL,PETROL,99000.0,DIVULAPITIYA,2024-12-14,USED,35.0,34.41428571428572,34.41428571428572,34.575,1.701951017019499,above_expected_range,above_expected_range; deviation_from_group_median=1.7%,26,high,1,False,medium
listing_07450,644,TOYOTA,AXIO G GRADE,2007,1500.0,AUTOMATIC,PETROL,198000.0,KEGALLE,2024-12-26,USED,75.9,74.63333333333333,74.5,74.63333333333333,1.6971862438588836,above_expected_range,above_expected_range; deviation_from_group_median=1.7%,9,medium,2,True,medium
listing_07416,645,TOYOTA,AXIO G GRADE,2007,1500.0,AUTOMATIC,PETROL,198000.0,KALUTARA,2025-02-05,USED,75.9,74.63333333333333,74.5,74.63333333333333,1.6971862438588836,above_expected_range,above_expected_range; deviation_from_group_median=1.7%,9,medium,2,True,medium
listing_07304,646,TOYOTA,AXIO,2016,1499.0,AUTOMATIC,HYBRID,99000.0,KOTTAWA,2025-01-28,USED,122.0,120.0,120.0,120.0,1.6666666666666667,above_expected_range,above_expected_range; deviation_from_group_median=1.7%,9,medium,1,False,medium
listing_07246,647,TOYOTA,AXIO,2016,1500.0,AUTOMATIC,HYBRID,99000.0,KULIYAPITIYA,2025-02-04,USED,118.0,120.0,120.0,120.0,-1.6666666666666667,below_expected_range,below_expected_range; deviation_from_group_median=-1.7%,9,medium,1,False,medium
listing_04683,648,SUZUKI,ALTO JAPAN,2004,650.0,AUTOMATIC,PETROL,231000.0,GALLE,2024-12-06,USED,33.5,32.97222222222222,32.6875,32.979166666666664,1.600673967986523,above_expected_range,above_expected_range; deviation_from_group_median=1.6%,16,high,2,True,medium
listing_04647,649,SUZUKI,ALTO JAPAN,2004,600.0,AUTOMATIC,PETROL,231000.0,KURUNEGALA,2025-01-24,USED,33.5,32.97222222222222,32.6875,32.979166666666664,1.600673967986523,above_expected_range,above_expected_range; deviation_from_group_median=1.6%,16,high,2,True,medium
listing_04684,650,SUZUKI,ALTO JAPAN,2018,650.0,AUTOMATIC,PETROL,77000.0,KADAWATHA,2024-12-05,USED,53.9,53.05625,52.724999999999994,53.1671875,1.5902933207680527,above_expected_range,above_expected_range; deviation_from_group_median=1.6%,12,high,1,False,medium
listing_04131,651,SUZUKI,ALTO,2016,800.0,MANUAL,PETROL,99000.0,EMBILIPITIYA,2025-02-04,USED,34.95,34.41428571428572,34.41428571428572,34.575,1.556662515566622,above_expected_range,above_expected_range; deviation_from_group_median=1.6%,26,high,1,False,medium
listing_08770,652,TOYOTA,PRIUS,2013,1800.0,AUTOMATIC,HYBRID,132000.0,MIRIGAMA,2025-01-15,USED,107.5,105.85714285714285,105.85714285714285,105.85714285714285,1.5519568151147196,above_expected_range,above_expected_range; deviation_from_group_median=1.6%,17,high,1,False,medium
listing_04479,653,SUZUKI,ALTO,2007,800.0,MANUAL,PETROL,198000.0,GAMPAHA,2024-12-04,USED,23.65,24.0195,23.9,24.0195,-1.5383334374154425,below_expected_range,below_expected_range; deviation_from_group_median=-1.5%,19,high,1,False,medium
listing_05111,654,SUZUKI,MARUTI,2012,800.0,MANUAL,PETROL,143000.0,HORANA,2025-01-14,USED,20.65,20.97,20.95,20.97,-1.5259895088221282,below_expected_range,below_expected_range; deviation_from_group_median=-1.5%,9,medium,1,False,medium
listing_05757,655,SUZUKI,WAGON R,2018,650.0,AUTOMATIC,PETROL,77000.0,GAMPAHA,2025-01-29,USED,68.5,69.56041666666667,69.5,69.56041666666667,-1.5244541615502138,below_expected_range,below_expected_range; deviation_from_group_median=-1.5%,47,high,2,True,medium
listing_05803,656,SUZUKI,WAGON R,2018,600.0,AUTOMATIC,HYBRID,77000.0,DANKOTUWA,2025-01-25,USED,68.5,69.56041666666667,69.5,69.56041666666667,-1.5244541615502138,below_expected_range,below_expected_range; deviation_from_group_median=-1.5%,47,high,2,True,medium
listing_00601,657,HONDA,FIT ARIA,2007,1490.0,AUTOMATIC,PETROL,198000.0,HOMAGAMA,2025-02-04,USED,50.0,49.25,49.25,49.25,1.5228426395939088,above_expected_range,above_expected_range; deviation_from_group_median=1.5%,5,medium,1,False,medium
listing_00606,658,HONDA,FIT ARIA,2007,1500.0,AUTOMATIC,PETROL,198000.0,MATARA,2025-01-20,USED,48.5,49.25,49.25,49.25,-1.5228426395939088,below_expected_range,below_expected_range; deviation_from_group_median=-1.5%,5,medium,1,False,medium
listing_07451,659,TOYOTA,AXIO G GRADE,2007,1500.0,AUTOMATIC,PETROL,198000.0,KADUWELA,2024-12-22,USED,73.5,74.63333333333333,74.5,74.63333333333333,-1.5185350602947645,below_expected_range,below_expected_range; deviation_from_group_median=-1.5%,9,medium,2,True,medium
listing_07420,660,TOYOTA,AXIO G GRADE,2007,1500.0,AUTOMATIC,PETROL,198000.0,BATTARAMULLA,2025-02-05,USED,73.5,74.63333333333333,74.5,74.63333333333333,-1.5185350602947645,below_expected_range,below_expected_range; deviation_from_group_median=-1.5%,9,medium,2,True,medium
listing_04666,661,SUZUKI,ALTO JAPAN,2016,660.0,AUTOMATIC,HYBRID,99000.0,NUGEGODA,2024-12-25,USED,51.75,52.54166666666667,52.54166666666667,52.54166666666667,-1.5067406819984228,below_expected_range,below_expected_range; deviation_from_group_median=-1.5%,17,high,1,False,medium
listing_01558,662,MAZDA,FAMILIA,2001,1400.0,AUTOMATIC,PETROL,264000.0,MARAWILA,2025-02-01,USED,30.0,30.45,30.45,30.45,-1.477832512315269,below_expected_range,below_expected_range; deviation_from_group_median=-1.5%,6,medium,1,False,medium
listing_01560,663,MAZDA,FAMILIA,2001,1500.0,AUTOMATIC,PETROL,264000.0,KEGALLE,2025-01-31,USED,30.9,30.45,30.45,30.45,1.477832512315269,above_expected_range,above_expected_range; deviation_from_group_median=1.5%,6,medium,1,False,medium
listing_04231,664,SUZUKI,ALTO,2009,800.0,MANUAL,PETROL,176000.0,KANDY,2025-01-11,USED,25.5,25.15,25.15,25.15,1.3916500994035843,above_expected_range,above_expected_range; deviation_from_group_median=1.4%,5,medium,1,False,medium
listing_04175,665,SUZUKI,ALTO,2009,800.0,MANUAL,PETROL,176000.0,MIRIGAMA,2025-01-31,USED,24.8,25.15,25.15,25.15,-1.39165009940357,below_expected_range,below_expected_range; deviation_from_group_median=-1.4%,5,medium,1,False,medium
listing_08695,666,TOYOTA,PREMIO G SUPERIOR,2017,1514.0,AUTOMATIC,PETROL,88000.0,HANWELLA,2025-01-28,USED,169.0,166.71428571428572,166.71428571428572,167.30357142857144,1.3710368466152478,above_expected_range,above_expected_range; deviation_from_group_median=1.4%,14,high,1,False,medium
listing_04604,667,SUZUKI,ALTO JAPAN,2016,650.0,AUTOMATIC,PETROL,99000.0,NUGEGODA,2025-02-01,USED,53.25,52.54166666666667,52.54166666666667,52.54166666666667,1.3481363996827822,above_expected_range,above_expected_range; deviation_from_group_median=1.3%,17,high,1,False,medium
listing_06444,668,SUZUKI,WAGON R STINGRAY J STYLE,2015,660.0,AUTOMATIC,HYBRID,110000.0,KIRIBATHGODA,2025-01-13,USED,58.0,57.24545454545454,57.122727272727275,57.375,1.318087978402419,above_expected_range,above_expected_range; deviation_from_group_median=1.3%,19,high,1,False,medium
listing_08821,669,TOYOTA,PRIUS,2013,1800.0,AUTOMATIC,HYBRID,132000.0,KADAWATHA,2024-12-21,USED,104.5,105.85714285714285,105.85714285714285,105.85714285714285,-1.2820512820512726,below_expected_range,below_expected_range; deviation_from_group_median=-1.3%,17,high,1,False,medium
listing_08790,670,TOYOTA,PRIUS,2011,1800.0,AUTOMATIC,HYBRID,154000.0,GALLE,2025-01-28,USED,92.0,90.95,90.95,90.95,1.1544804837822948,above_expected_range,above_expected_range; deviation_from_group_median=1.2%,17,high,1,False,medium
listing_06491,671,SUZUKI,ZEN,2006,1000.0,MANUAL,PETROL,209000.0,KOTTAWA,2025-01-04,USED,22.0,21.75,21.75,21.75,1.1494252873563218,above_expected_range,above_expected_range; deviation_from_group_median=1.1%,5,medium,1,False,medium
listing_06485,672,SUZUKI,ZEN,2006,993.0,MANUAL,PETROL,209000.0,NUGEGODA,2025-02-05,USED,21.5,21.75,21.75,21.75,-1.1494252873563218,below_expected_range,below_expected_range; deviation_from_group_median=-1.1%,5,medium,1,False,medium
listing_08693,673,TOYOTA,PREMIO G SUPERIOR,2017,1500.0,AUTOMATIC,PETROL,88000.0,KURUNEGALA,2025-01-28,USED,168.5,166.71428571428572,166.71428571428572,167.30357142857144,1.0711225364181614,above_expected_range,above_expected_range; deviation_from_group_median=1.1%,14,high,1,False,medium
listing_05032,674,SUZUKI,MARUTI,2012,800.0,MANUAL,PETROL,143000.0,HOMAGAMA,2025-02-05,USED,20.75,20.97,20.95,20.97,-1.0491177873152069,below_expected_range,below_expected_range; deviation_from_group_median=-1.0%,9,medium,1,False,medium
listing_04601,675,SUZUKI,ALTO JAPAN,2016,660.0,AUTOMATIC,HYBRID,99000.0,NUGEGODA,2025-02-01,USED,52.0,52.54166666666667,52.54166666666667,52.54166666666667,-1.0309278350515554,below_expected_range,below_expected_range; deviation_from_group_median=-1.0%,17,high,1,False,medium
listing_08717,676,TOYOTA,PREMIO G SUPERIOR,2017,1500.0,AUTOMATIC,PETROL,88000.0,KULIYAPITIYA,2025-01-03,USED,165.0,166.71428571428572,166.71428571428572,167.30357142857144,-1.0282776349614444,below_expected_range,below_expected_range; deviation_from_group_median=-1.0%,14,high,2,True,medium
listing_08645,677,TOYOTA,PREMIO G SUPERIOR,2017,1500.0,AUTOMATIC,PETROL,88000.0,KURUNEGALA,2025-02-04,USED,165.0,166.71428571428572,166.71428571428572,167.30357142857144,-1.0282776349614444,below_expected_range,below_expected_range; deviation_from_group_median=-1.0%,14,high,2,True,medium
listing_08748,678,TOYOTA,PRIUS,2010,1790.0,AUTOMATIC,PETROL,165000.0,KALUTARA,2025-02-04,USED,84.5,85.25,85.25,85.25,-0.8797653958944283,below_expected_range,below_expected_range; deviation_from_group_median=-0.9%,11,high,1,False,medium
listing_08834,679,TOYOTA,PRIUS,2013,1500.0,AUTOMATIC,PETROL,132000.0,BANDARAGAMA,2024-12-11,USED,105.0,105.85714285714285,105.85714285714285,105.85714285714285,-0.8097165991902738,below_expected_range,below_expected_range; deviation_from_group_median=-0.8%,17,high,2,True,medium
listing_08773,680,TOYOTA,PRIUS,2013,1800.0,AUTOMATIC,HYBRID,132000.0,KALUTARA,2025-01-13,USED,105.0,105.85714285714285,105.85714285714285,105.85714285714285,-0.8097165991902738,below_expected_range,below_expected_range; deviation_from_group_median=-0.8%,17,high,2,True,medium
listing_05876,681,SUZUKI,WAGON R,2018,660.0,AUTOMATIC,HYBRID,77000.0,NEGOMBO,2024-12-18,USED,69.0,69.56041666666667,69.5,69.56041666666667,-0.8056545568899963,below_expected_range,below_expected_range; deviation_from_group_median=-0.8%,47,high,1,False,medium
listing_07359,682,TOYOTA,AXIO,2015,1490.0,AUTOMATIC,HYBRID,110000.0,DAMBULLA,2024-12-21,USED,113.5,112.63636363636364,112.63636363636364,112.63636363636364,0.766747376916865,above_expected_range,above_expected_range; deviation_from_group_median=0.8%,35,high,1,False,medium
listing_07606,683,TOYOTA,CAMRY,2004,2360.0,AUTOMATIC,PETROL,231000.0,POLONNARUWA,2024-12-23,USED,55.4,55.0,54.75,55.0,0.7272727272727246,above_expected_range,above_expected_range; deviation_from_group_median=0.7%,5,medium,1,False,medium
listing_06118,684,SUZUKI,WAGON R FZ SAFETY,2016,650.0,AUTOMATIC,PETROL,99000.0,KESBEWA,2025-01-21,USED,56.5,56.9,56.7875,56.975,-0.7029876977152875,below_expected_range,below_expected_range; deviation_from_group_median=-0.7%,6,medium,1,False,medium
listing_07299,685,TOYOTA,AXIO,2015,1500.0,AUTOMATIC,HYBRID,110000.0,ANURADAPURA,2025-01-09,USED,112.0,112.63636363636364,112.63636363636364,112.63636363636364,-0.5649717514124327,below_expected_range,below_expected_range; deviation_from_group_median=-0.6%,35,high,2,True,medium
listing_07370,686,TOYOTA,AXIO,2015,1500.0,AUTOMATIC,PETROL,110000.0,COLOMBO,2024-12-10,USED,112.0,112.63636363636364,112.63636363636364,112.63636363636364,-0.5649717514124327,below_expected_range,below_expected_range; deviation_from_group_median=-0.6%,35,high,2,True,medium
listing_05767,687,SUZUKI,WAGON R,2018,650.0,AUTOMATIC,HYBRID,77000.0,HOMAGAMA,2025-01-18,USED,69.95,69.56041666666667,69.5,69.56041666666667,0.5600646919644208,above_expected_range,above_expected_range; deviation_from_group_median=0.6%,47,high,1,False,medium
listing_04649,688,SUZUKI,ALTO JAPAN,2016,600.0,AUTOMATIC,PETROL,99000.0,GALLE,2025-01-21,USED,52.25,52.54166666666667,52.54166666666667,52.54166666666667,-0.5551149881046877,below_expected_range,below_expected_range; deviation_from_group_median=-0.6%,17,high,1,False,medium
listing_07167,689,TOYOTA,AQUA S GRADE,2015,1490.0,AUTOMATIC,HYBRID,110000.0,KULIYAPITIYA,2024-12-27,USED,86.0,86.33333333333334,86.33333333333334,86.45833333333334,-0.386100386100397,below_expected_range,below_expected_range; deviation_from_group_median=-0.4%,6,medium,1,False,medium
listing_04574,690,SUZUKI,ALTO JAPAN,2017,650.0,AUTOMATIC,PETROL,88000.0,COLOMBO,2025-02-05,USED,53.75,53.575,53.575,53.575,0.3266448903406386,above_expected_range,above_expected_range; deviation_from_group_median=0.3%,27,high,1,False,medium
listing_05812,691,SUZUKI,WAGON R,2018,650.0,AUTOMATIC,PETROL,77000.0,MATALE,2025-01-21,USED,69.75,69.56041666666667,69.5,69.56041666666667,0.2725448501003297,above_expected_range,above_expected_range; deviation_from_group_median=0.3%,47,high,2,True,medium
listing_05713,692,SUZUKI,WAGON R,2018,658.0,AUTOMATIC,PETROL,77000.0,COLOMBO,2025-02-05,USED,69.75,69.56041666666667,69.5,69.56041666666667,0.2725448501003297,above_expected_range,above_expected_range; deviation_from_group_median=0.3%,47,high,2,True,medium
listing_04128,693,SUZUKI,ALTO,2017,800.0,MANUAL,PETROL,88000.0,MALABE,2025-02-04,USED,35.9,35.95,35.95,35.95,-0.1390820584144763,below_expected_range,below_expected_range; deviation_from_group_median=-0.1%,6,medium,1,False,medium
listing_04452,694,SUZUKI,ALTO,2017,800.0,MANUAL,PETROL,88000.0,COLOMBO,2024-12-09,USED,36.0,35.95,35.95,35.95,0.1390820584144566,above_expected_range,above_expected_range; deviation_from_group_median=0.1%,6,medium,1,False,medium
listing_05642,695,SUZUKI,SWIFT CENTER ANTENNA,2003,1300.0,AUTOMATIC,PETROL,242000.0,EMBILIPITIYA,2024-12-19,USED,40.75,40.725,40.725,40.725,0.0613873542050302,above_expected_range,above_expected_range; deviation_from_group_median=0.1%,5,medium,1,False,medium
listing_05640,696,SUZUKI,SWIFT CENTER ANTENNA,2003,1300.0,AUTOMATIC,PETROL,242000.0,EMBILIPITIYA,2024-12-21,USED,40.7,40.725,40.725,40.725,-0.0613873542050302,below_expected_range,below_expected_range; deviation_from_group_median=-0.1%,5,medium,1,False,medium
listing_00908,697,HONDA,FIT SHUTTLE,2012,1300.0,AUTOMATIC,HYBRID,143000.0,NEGOMBO,2024-12-19,USED,84.95,84.98333333333333,84.98333333333333,84.99583333333334,-0.0392233771327689,below_expected_range,below_expected_range; deviation_from_group_median=-0.0%,6,medium,1,False,medium
